"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","ScanDirectionFlag","EdgeofFlightLine","Classification","ScanAngleRank","UserData","PointSourceID","gpstime","Range"
5673388.2950,3704847.2690,1503.9740,49,1,2,1,0,5,6,0,111,50772192.02509440,4500.5385
5673389.4740,3704847.3290,1448.7910,101,2,2,1,0,2,6,0,111,50772192.02509440,4555.7341
5673390.6420,3704845.0230,1505.2210,20,1,2,1,0,5,6,0,111,50772192.02510560,4499.3410
5673391.8890,3704845.0540,1449.4800,171,2,2,1,0,2,6,0,111,50772192.02510560,4555.0959
5673394.2040,3704842.8060,1451.7110,239,1,1,1,0,2,6,0,111,50772192.02511690,4552.9163
5673395.3030,3704840.5630,1509.0600,88,1,2,1,0,5,6,0,111,50772192.02512810,4495.6076
5673396.6180,3704840.5310,1452.9570,43,2,2,1,0,2,6,0,111,50772192.02512810,4551.7260
5673397.4190,3704838.3380,1519.3620,25,1,2,1,0,5,7,0,111,50772192.02513930,4485.3592
5673398.9660,3704838.2850,1453.8760,21,2,2,1,0,2,7,0,111,50772192.02513930,4550.8635
5673399.7000,3704836.1220,1524.1190,25,1,2,1,0,5,7,0,111,50772192.02515050,4480.6606
5673401.3460,3704836.0410,1455.3530,29,2,2,1,0,2,7,0,111,50772192.02515050,4549.4463
5673402.0460,3704833.9090,1523.9220,75,1,1,1,0,5,7,0,111,50772192.02516190,4480.9184
5673404.5240,3704831.6690,1520.8050,19,1,2,1,0,5,7,0,111,50772192.02517310,4484.1009
5673406.1070,3704831.5530,1457.6490,38,2,2,1,0,2,7,0,111,50772192.02517310,4547.2769
5673407.1990,3704829.4400,1507.5510,94,1,2,1,0,5,7,0,111,50772192.02518430,4497.4245
5673408.4540,3704829.3070,1459.0930,78,2,2,1,0,2,7,0,111,50772192.02518430,4545.8990
5673409.4470,3704827.2220,1512.8330,138,1,1,1,0,5,7,0,111,50772192.02519560,4492.2097
5673411.4620,3704825.0580,1528.0230,36,1,3,1,0,5,7,0,111,50772192.02520680,4477.0863
5673411.8580,3704825.0120,1512.3410,70,2,3,1,0,5,7,0,111,50772192.02520680,4492.7734
5673413.2150,3704824.8180,1461.0280,57,3,3,1,0,2,7,0,111,50772192.02520680,4544.1047
5673413.8080,3704822.8450,1527.8590,110,1,3,1,0,5,7,0,111,50772192.02521810,4477.3228
5673414.4040,3704822.7440,1504.7950,6,2,3,1,0,5,7,0,111,50772192.02521810,4500.3947
5673415.5930,3704822.6070,1462.1110,9,3,3,1,0,2,7,0,111,50772192.02521810,4543.0955
5673416.1860,3704820.6330,1525.2670,26,1,3,1,0,5,7,0,111,50772192.02522930,4479.9895
5673416.8500,3704820.5030,1503.7450,16,2,3,1,0,5,7,0,111,50772192.02522930,4501.5221
5673417.9740,3704820.3630,1463.2270,54,3,3,1,0,2,7,0,111,50772192.02522930,4542.0558
5673418.5320,3704818.4200,1527.3670,18,1,3,1,0,5,7,0,111,50772192.02524050,4477.9676
5673418.9960,3704818.3450,1509.4860,60,2,3,1,0,5,7,0,111,50772192.02524050,4495.8547
5673420.3210,3704818.1170,1464.8340,76,3,3,1,0,2,7,0,111,50772192.02524050,4540.5269
5673422.7010,3704815.8730,1466.0480,71,1,1,1,0,2,7,0,111,50772192.02525170,4539.3940
5673423.1570,3704814.0240,1530.6150,66,1,1,1,0,5,7,0,111,50772192.02526310,4474.8802
5673425.6680,3704811.7860,1527.0060,8,1,2,1,0,5,7,0,111,50772192.02527430,4478.5768
5673422.3200,3704811.0910,1524.7420,47,1,3,0,0,5,7,0,111,50772192.04120300,4480.7949
5673422.7530,3704810.9810,1510.2080,62,2,3,0,0,5,7,0,111,50772192.04120300,4495.3358
5673424.1140,3704810.6890,1465.9170,86,3,3,0,0,2,7,0,111,50772192.04120300,4539.6486
5673420.1740,3704813.2480,1516.3430,105,1,2,0,0,5,7,0,111,50772192.04121430,4489.1137
5673421.7340,3704812.9330,1464.5720,3,2,2,0,0,2,7,0,111,50772192.04121430,4540.9092
5673417.7280,3704815.4890,1517.9180,47,1,1,0,0,5,7,0,111,50772192.04122560,4487.4561
5673415.2150,3704817.7590,1523.3640,119,1,2,0,0,5,7,0,111,50772192.04123680,4481.9294
5673416.9060,3704817.4510,1462.7020,13,2,2,0,0,2,7,0,111,50772192.04123680,4542.6158
5673412.8350,3704820.0030,1523.4300,86,1,3,0,0,5,7,0,111,50772192.04124810,4481.7868
5673413.2990,3704819.9280,1505.6150,9,2,3,0,0,5,7,0,111,50772192.04124810,4499.6080
5673414.4900,3704819.7590,1461.1920,4,3,3,0,0,2,7,0,111,50772192.04124810,4544.0473
5673410.6220,3704822.1900,1516.1790,0,1,3,0,0,5,7,0,111,50772192.04125930,4488.9656
5673411.2180,3704822.0890,1494.3940,11,2,3,0,0,5,7,0,111,50772192.04125930,4510.7590
5673412.1090,3704822.0030,1460.4710,216,3,3,0,0,2,7,0,111,50772192.04125930,4544.6937
5673408.5070,3704824.3820,1505.5160,41,1,3,0,0,5,7,0,111,50772192.04127050,4499.5601
5673409.0690,3704824.3120,1483.6990,10,2,3,0,0,5,7,0,111,50772192.04127050,4521.3844
5673409.6950,3704824.2780,1459.2570,59,3,3,0,0,2,7,0,111,50772192.04127050,4545.8344
5673406.0940,3704826.6250,1505.3850,43,1,3,0,0,5,7,0,111,50772192.04128180,4499.6207
5673406.7870,3704826.5620,1478.6460,2,2,3,0,0,5,7,0,111,50772192.04128180,4526.3687
5673407.3140,3704826.5230,1457.6490,50,3,3,0,0,2,7,0,111,50772192.04128180,4547.3724
5673403.4150,3704828.9200,1516.5400,77,1,4,0,0,5,7,0,111,50772192.04129300,4488.3945
5673403.7460,3704828.8710,1503.5150,23,2,4,0,0,5,7,0,111,50772192.04129300,4501.4238
5673404.4720,3704828.8090,1475.3330,4,3,4,0,0,5,7,0,111,50772192.04129300,4529.6152
5673404.8670,3704828.7960,1457.8790,0,4,4,0,0,3,7,0,111,50772192.04129300,4547.0736
5673400.9370,3704831.1590,1519.3940,102,1,2,0,0,5,7,0,111,50772192.04130420,4485.4743
5673402.4850,3704831.0730,1455.5820,88,2,2,0,0,2,7,0,111,50772192.04130420,4549.3051
5673398.4570,3704833.4310,1522.7740,109,1,1,0,0,5,7,0,111,50772192.04131560,4482.0305
5673396.2760,3704835.6190,1512.3410,10,1,4,0,0,5,6,0,111,50772192.04132680,4492.4054
5673396.8660,3704835.6490,1487.5700,19,2,4,0,0,5,6,0,111,50772192.04132680,4517.1834
5673397.1300,3704835.6300,1476.3830,3,3,4,0,0,5,6,0,111,50772192.04132680,4528.3735
5673397.6560,3704835.6240,1454.0730,0,4,4,0,0,2,6,0,111,50772192.04132680,4550.6897
5673393.8290,3704837.8930,1513.5220,4,1,3,0,0,5,6,0,111,50772192.04133800,4491.1656
5673394.4860,3704837.8940,1484.9780,10,2,3,0,0,5,6,0,111,50772192.04133800,4519.7172
5673395.2740,3704837.9010,1451.2840,30,3,3,0,0,2,6,0,111,50772192.04133800,4553.4204
5673391.7780,3704840.1210,1498.5610,25,1,3,0,0,5,6,0,111,50772192.04134920,4506.0752
5673392.0690,3704840.2020,1484.7160,55,2,3,0,0,5,6,0,111,50772192.04134920,4519.9232
5673392.8900,3704840.2100,1449.3160,126,3,3,0,0,2,6,0,111,50772192.04134920,4555.3327
5673389.1990,3704842.3880,1505.7130,1,1,3,0,0,5,6,0,111,50772192.04136050,4498.8678
5673389.9510,3704842.4590,1472.0520,12,2,3,0,0,5,6,0,111,50772192.04136050,4532.5372
5673390.4770,3704842.4530,1448.1020,160,3,3,0,0,2,6,0,111,50772192.04136050,4556.4930
5673386.7850,3704844.6630,1505.2210,42,1,2,0,0,5,6,0,111,50772192.04137170,4499.3087
5673388.0280,3704844.7590,1448.0030,8,2,2,0,0,2,6,0,111,50772192.04137170,4556.5402
5673384.7300,3704846.9570,1488.7840,26,1,3,0,0,5,6,0,111,50772192.04138290,4515.7010
5673385.0910,3704846.9750,1472.5770,8,2,3,0,0,5,6,0,111,50772192.04138290,4531.9120
5673385.6130,3704847.0350,1447.1180,80,3,3,0,0,2,6,0,111,50772192.04138290,4557.3764
5673381.7950,3704849.1400,1514.0140,33,1,3,0,0,5,6,0,111,50772192.04139410,4490.4194
5673382.9710,3704849.2660,1457.5830,23,2,3,0,0,5,6,0,111,50772192.04139410,4546.8628
5673383.1980,3704849.3100,1445.2480,87,3,3,0,0,2,6,0,111,50772192.04139410,4559.1999
5673379.3140,3704851.4120,1517.6230,58,1,2,0,0,5,6,0,111,50772192.04140540,4486.7660
5673380.7840,3704851.5850,1444.1980,20,2,2,0,0,2,6,0,111,50772192.04140540,4560.2060
5673376.9340,3704853.6560,1516.6380,105,1,2,0,0,5,6,0,111,50772192.04141660,4487.7101
5673378.3670,3704853.8930,1443.0490,66,2,2,0,0,2,6,0,111,50772192.04141660,4561.3135
5673374.5870,3704855.9020,1513.9150,12,1,3,0,0,5,6,0,111,50772192.04142790,4490.3950
5673375.1730,3704855.9980,1482.7800,7,2,3,0,0,5,6,0,111,50772192.04142790,4521.5356
5673375.9540,3704856.1360,1441.4750,107,3,3,0,0,2,6,0,111,50772192.04142790,4562.8482
5673372.3030,3704858.1840,1506.3690,43,1,3,0,0,5,6,0,111,50772192.04143920,4497.9056
5673372.6600,3704858.2680,1487.5700,44,2,3,0,0,5,6,0,111,50772192.04143920,4516.7082
5673373.5050,3704858.4420,1440.4900,51,3,3,0,0,2,6,0,111,50772192.04143920,4563.7961
5673371.0900,3704860.7170,1440.2610,243,1,1,0,0,2,6,0,111,50772192.04145040,4563.9911
5673367.9620,3704862.8250,1478.7120,23,1,2,0,0,5,6,0,111,50772192.04146170,4525.5015
5673368.6740,3704863.0260,1437.7670,222,2,2,0,0,2,6,0,111,50772192.04146170,4566.4532
5673365.1280,3704864.9480,1503.8430,3,1,3,0,0,5,6,0,111,50772192.04147290,4500.3375
5673365.9020,3704865.2170,1456.4680,22,2,3,0,0,5,6,0,111,50772192.04147290,4547.7195
5673366.2250,3704865.3320,1436.8810,163,3,3,0,0,2,6,0,111,50772192.04147290,4567.3095
5673362.7460,3704867.2250,1499.5120,90,1,2,0,0,5,6,0,111,50772192.04148410,4504.6417
5673363.8100,3704867.6070,1435.6670,100,2,2,0,0,2,6,0,111,50772192.04148410,4568.4967
5673359.1050,3704866.4820,1498.9550,89,1,2,1,0,5,6,0,111,50772192.05872820,4505.1914
5673360.1350,3704866.8950,1434.0270,105,2,2,1,0,2,6,0,111,50772192.05872820,4570.1288
5673361.3880,3704864.2000,1505.6480,3,1,3,1,0,5,6,0,111,50772192.05873940,4498.5223
5673361.7420,3704864.3490,1482.9110,20,2,3,1,0,5,6,0,111,50772192.05873940,4521.2625
5673362.5490,3704864.6200,1434.8800,153,3,3,1,0,2,6,0,111,50772192.05873940,4569.3011
5673363.7360,3704861.9540,1508.6000,72,1,3,1,0,5,6,0,111,50772192.05875060,4495.5973
5673363.9620,3704862.0310,1495.6080,17,2,3,1,0,5,6,0,111,50772192.05875060,4508.5915
5673364.9640,3704862.3450,1435.6670,136,3,3,1,0,2,6,0,111,50772192.05875060,4568.5417
5673366.2140,3704859.7150,1502.9250,24,1,3,1,0,5,6,0,111,50772192.05876180,4501.3026
5673366.7320,3704859.8720,1475.1030,49,2,3,1,0,5,6,0,111,50772192.05876180,4529.1299
5673367.4130,3704860.0380,1436.4550,133,3,3,1,0,2,6,0,111,50772192.05876180,4567.7842
5673368.6910,3704857.5080,1498.6920,27,1,3,1,0,5,6,0,111,50772192.05877320,4505.5687
5673369.1140,3704857.5950,1475.7590,24,2,3,1,0,5,6,0,111,50772192.05877320,4528.5057
5673369.6330,3704857.7200,1448.3970,14,3,3,1,0,4,6,0,111,50772192.05877320,4555.8729
5673370.8770,3704855.2210,1510.0110,60,1,4,1,0,5,6,0,111,50772192.05878440,4494.2822
5673371.1700,3704855.2690,1495.5100,52,2,4,1,0,5,6,0,111,50772192.05878440,4508.7862
5673371.4960,3704855.3180,1478.1210,0,3,4,1,0,5,6,0,111,50772192.05878440,4526.1783
5673372.2100,3704855.4860,1440.3590,0,4,4,1,0,2,6,0,111,50772192.05878440,4563.9475
5673373.3880,3704852.9840,1505.5490,0,1,3,1,0,5,6,0,111,50772192.05879560,4498.7825
5673373.9420,3704853.0770,1476.9080,39,2,3,1,0,5,6,0,111,50772192.05879560,4527.4290
5673374.6250,3704853.2110,1440.3590,133,3,3,1,0,2,6,0,111,50772192.05879560,4563.9847
5673375.6370,3704850.7330,1512.2750,42,1,2,1,0,5,6,0,111,50772192.05880690,4492.0943
5673377.0390,3704850.9350,1441.6710,173,2,2,1,0,2,6,0,111,50772192.05880690,4562.7125
5673378.0500,3704848.4900,1512.1440,16,1,4,1,0,5,6,0,111,50772192.05881810,4492.2674
5673378.2800,3704848.5020,1499.6110,33,2,4,1,0,5,6,0,111,50772192.05881810,4504.8025
5673378.8020,3704848.5610,1475.1360,23,3,4,1,0,5,6,0,111,50772192.05881810,4529.2831
5673379.4210,3704848.6580,1444.2960,0,4,4,1,0,2,6,0,111,50772192.05881810,4560.1295
5673380.4320,3704846.2130,1512.9640,22,1,4,1,0,5,6,0,111,50772192.05882930,4491.4914
5673381.2500,3704846.2880,1474.1520,37,2,4,1,0,5,6,0,111,50772192.05882930,4530.3121
5673381.5440,3704846.3030,1460.0440,42,3,4,1,0,5,6,0,111,50772192.05882930,4544.4231
5673381.8380,3704846.3500,1445.6740,0,4,4,1,0,2,6,0,111,50772192.05882930,4558.7962
5673382.9750,3704844.0100,1505.6480,37,1,3,1,0,5,6,0,111,50772192.05884060,4498.8555
5673383.6950,3704844.0470,1470.9690,53,2,3,1,0,5,6,0,111,50772192.05884060,4533.5420
5673384.2510,3704844.1080,1446.2970,39,3,3,1,0,2,6,0,111,50772192.05884060,4558.2203
5673385.3570,3704841.7330,1506.6650,1,1,4,1,0,5,6,0,111,50772192.05885180,4497.8873
5673385.7820,3704841.7550,1487.1770,21,2,4,1,0,5,6,0,111,50772192.05885180,4517.3800
5673386.1760,3704841.7750,1469.3940,23,3,4,1,0,5,6,0,111,50772192.05885180,4535.1673
5673388.3920,3704839.5220,1478.0230,30,1,2,1,0,5,6,0,111,50772192.05886300,4526.5878
5673389.0800,3704839.5570,1447.7410,223,2,2,1,0,2,6,0,111,50772192.05886300,4556.8776
5673390.6090,3704837.2700,1486.1920,43,1,3,1,0,5,6,0,111,50772192.05887420,4518.4706
5673390.9380,3704837.2540,1472.2820,22,2,3,1,0,5,6,0,111,50772192.05887420,4532.3845
5673391.4960,3704837.2490,1448.7580,140,3,3,1,0,2,6,0,111,50772192.05887420,4555.9151
5673392.5630,3704835.0040,1505.7790,47,1,3,1,0,5,6,0,111,50772192.05888560,4498.9348
5673393.0230,3704834.9950,1486.1270,34,2,3,1,0,5,6,0,111,50772192.05888560,4518.5922
5673393.8440,3704835.0030,1450.6280,109,3,3,1,0,2,6,0,111,50772192.05888560,4554.1006
5673394.7790,3704832.7520,1513.7190,60,1,3,1,0,5,6,0,111,50772192.05889680,4491.0513
5673395.4050,3704832.7180,1487.1110,19,2,3,1,0,5,6,0,111,50772192.05889680,4517.6667
5673396.2600,3704832.6950,1452.2360,18,3,3,1,0,2,6,0,111,50772192.05889680,4552.5522
5673397.0600,3704830.5350,1516.9990,126,1,3,1,0,5,6,0,111,50772192.05890800,4487.8304
5673398.0800,3704830.4880,1476.5140,21,2,3,1,0,5,6,0,111,50772192.05890800,4528.3282
5673398.6410,3704830.4510,1453.1870,16,3,3,1,0,2,6,0,111,50772192.05890800,4551.6620
5673399.5070,3704828.2620,1516.1790,73,1,3,1,0,5,6,0,111,50772192.05891930,4488.7148
5673400.1660,3704828.2290,1490.3260,56,2,3,1,0,5,6,0,111,50772192.05891930,4514.5762
5673401.0550,3704828.1760,1454.6960,45,3,3,1,0,2,6,0,111,50772192.05891930,4550.2173
5673401.7550,3704826.0430,1521.3630,62,1,3,1,0,5,7,0,111,50772192.05893050,4483.5944
5673402.4480,3704825.9800,1494.8210,19,2,3,1,0,5,7,0,111,50772192.05893050,4510.1455
5673403.4370,3704825.8990,1455.9760,58,3,3,1,0,2,7,0,111,50772192.05893050,4549.0032
5673404.3010,3704823.7750,1515.9170,77,1,3,1,0,5,7,0,111,50772192.05894170,4489.1107
5673404.8300,3704823.7030,1495.5100,18,2,3,1,0,5,7,0,111,50772192.05894170,4509.5246
5673405.8520,3704823.6240,1457.2230,79,3,3,1,0,2,7,0,111,50772192.05894170,4547.8253
5673406.7460,3704821.5340,1513.3900,38,1,4,1,0,5,7,0,111,50772192.05895290,4491.7086
5673407.2100,3704821.4590,1496.0350,48,2,4,1,0,5,7,0,111,50772192.05895290,4509.0699
5673407.6050,3704821.4460,1482.1900,9,3,4,1,0,5,7,0,111,50772192.05895290,4522.9205
5673410.6140,3704819.1020,1460.0770,243,1,1,1,0,2,7,0,111,50772192.05896430,4545.1152
5673411.5720,3704817.0490,1513.1610,23,1,3,1,0,5,7,0,111,50772192.05897550,4492.0867
5673411.9030,3704817.0000,1500.6610,73,2,3,1,0,5,7,0,111,50772192.05897550,4504.5912
5673412.9960,3704816.8260,1460.9630,106,3,3,1,0,2,7,0,111,50772192.05897550,4544.3046
5673413.8860,3704814.8340,1516.1460,151,1,1,1,0,5,7,0,111,50772192.05898680,4489.1782
5673416.2660,3704812.5900,1515.8840,107,1,2,1,0,5,7,0,111,50772192.05899800,4489.5198
5673417.7910,3704812.3060,1462.8330,10,2,2,1,0,2,7,0,111,50772192.05899800,4542.5934
5673418.7790,3704810.3200,1510.5360,56,1,2,1,0,5,7,0,111,50772192.05900920,4494.9515
5673420.1710,3704810.0620,1464.1450,132,2,2,1,0,2,7,0,111,50772192.05900920,4541.3640
5673421.4250,3704808.0230,1503.8100,60,1,2,1,0,5,7,0,111,50772192.05902040,4501.7670
5673422.6190,3704807.7880,1465.1620,173,2,2,1,0,2,7,0,111,50772192.05902040,4540.4342
5673423.6800,3704801.7650,1522.8720,5,1,2,0,0,5,7,0,111,50772192.07497180,4482.8772
5673423.0950,3704803.5750,1465.2930,239,1,1,0,0,2,7,0,111,50772192.07498300,4540.3968
5673419.2860,3704806.1410,1510.6670,34,1,2,0,0,5,7,0,111,50772192.07499420,4494.9125
5673420.7150,3704805.8190,1463.9810,239,2,2,0,0,2,7,0,111,50772192.07499420,4541.6215
5673418.3330,3704808.0960,1463.0620,242,1,1,0,0,2,7,0,111,50772192.07500540,4542.4555
5673414.4290,3704810.5920,1515.4900,109,1,2,0,0,5,7,0,111,50772192.07501670,4489.9229
5673415.9550,3704810.3080,1462.2750,50,2,2,0,0,2,7,0,111,50772192.07501670,4543.1605
5673412.3140,3704812.7840,1504.5650,64,1,2,0,0,5,7,0,111,50772192.07502790,4500.7716
5673413.5730,3704812.5850,1461.1270,132,2,2,0,0,2,7,0,111,50772192.07502790,4544.2282
5673411.1920,3704814.8290,1460.0110,243,1,1,0,0,2,7,0,111,50772192.07503910,4545.2666
5673407.4560,3704817.2670,1507.4520,78,1,2,0,0,5,7,0,111,50772192.07505050,4497.7311
5673408.7790,3704817.0710,1459.0930,69,2,2,0,0,2,7,0,111,50772192.07505050,4546.1086
5673404.7460,3704819.5270,1520.1820,92,1,2,0,0,5,7,0,111,50772192.07506170,4484.9244
5673406.4320,3704819.3170,1457.1900,12,2,2,0,0,2,7,0,111,50772192.07506170,4547.9393
5673402.3000,3704821.7680,1521.6580,113,1,2,0,0,5,7,0,111,50772192.07507290,4483.3772
5673404.0150,3704821.6250,1455.9760,44,2,2,0,0,2,7,0,111,50772192.07507290,4549.0817
5673399.9870,3704823.9830,1518.2460,61,1,2,0,0,5,6,0,111,50772192.07508420,4486.7222
5673401.6020,3704823.8680,1455.1230,78,2,2,0,0,2,6,0,111,50772192.07508420,4549.8659
5673398.2650,3704826.1950,1490.2610,16,1,3,0,0,5,6,0,111,50772192.07509540,4514.6497
5673398.6930,3704826.1840,1474.3490,15,2,3,0,0,5,6,0,111,50772192.07509540,4530.5674
5673399.2200,3704826.1450,1453.1540,159,3,3,0,0,2,6,0,111,50772192.07509540,4551.7690
5673395.4260,3704828.4160,1509.3220,18,1,4,0,0,5,6,0,111,50772192.07510660,4495.5203
5673395.7880,3704828.4010,1495.1160,14,2,4,0,0,5,6,0,111,50772192.07510660,4509.7310
5673396.3140,3704828.3950,1473.7580,14,3,4,0,0,5,6,0,111,50772192.07510660,4531.0954
5673393.0460,3704830.6600,1508.4040,42,1,3,0,0,5,6,0,111,50772192.07511790,4496.3776
5673393.5380,3704830.6850,1487.7340,19,2,3,0,0,5,6,0,111,50772192.07511790,4517.0534
5673394.4250,3704830.6640,1450.5300,91,3,3,0,0,2,6,0,111,50772192.07511790,4554.2680
5673390.6660,3704832.9040,1508.0750,94,1,2,0,0,5,6,0,111,50772192.07512920,4496.6484
5673392.0440,3704832.9410,1449.0200,9,2,2,0,0,2,6,0,111,50772192.07512920,4555.7194
5673388.3490,3704835.1840,1503.4820,68,1,2,0,0,5,6,0,111,50772192.07514040,4501.1859
5673388.8080,3704835.2080,1483.5020,6,2,2,0,0,5,6,0,111,50772192.07514040,4521.1712
5673386.5590,3704837.4590,1477.4650,9,1,2,0,0,5,6,0,111,50772192.07515160,4527.1563
5673387.2490,3704837.4610,1446.9540,238,2,2,0,0,2,6,0,111,50772192.07515160,4557.6751
5673383.5910,3704839.6400,1502.3340,5,1,3,0,0,5,6,0,111,50772192.07516290,4502.2294
5673384.2770,3704839.7080,1471.5600,25,2,3,0,0,5,6,0,111,50772192.07516290,4533.0111
5673384.8340,3704839.7360,1445.7400,68,3,3,0,0,2,6,0,111,50772192.07516290,4558.8371
5673381.2430,3704841.8860,1500.7590,10,1,4,0,0,5,6,0,111,50772192.07517410,4503.7562
5673381.8640,3704841.9500,1471.0680,74,2,4,0,0,5,6,0,111,50772192.07517410,4533.4537
5673382.1570,3704841.9980,1458.1410,18,3,4,0,0,5,6,0,111,50772192.07517410,4546.3841
5673378.8280,3704844.1610,1499.5450,0,1,3,0,0,5,6,0,111,50772192.07518530,4504.9231
5673379.4490,3704844.2260,1470.4110,8,2,3,0,0,5,6,0,111,50772192.07518530,4534.0637
5673380.0040,3704844.2870,1443.5410,215,3,3,0,0,2,6,0,111,50772192.07518530,4560.9395
5673376.2840,3704846.3970,1506.5660,53,1,3,0,0,5,6,0,111,50772192.07519650,4497.8564
5673377.0020,3704846.4990,1471.3300,21,2,3,0,0,5,6,0,111,50772192.07519650,4533.0999
5673377.6220,3704846.5640,1441.7040,50,3,3,0,0,2,6,0,111,50772192.07519650,4562.7324
5673373.9370,3704848.6430,1504.8930,17,1,3,0,0,5,6,0,111,50772192.07520780,4499.4884
5673374.4260,3704848.7010,1479.6960,67,2,3,0,0,5,6,0,111,50772192.07520780,4524.6902
5673375.2080,3704848.8390,1439.9000,87,3,3,0,0,2,6,0,111,50772192.07520780,4564.4941
5673371.5560,3704850.8870,1503.7780,52,1,3,0,0,5,6,0,111,50772192.07521900,4500.5641
5673371.9790,3704850.9740,1482.1900,36,2,3,0,0,5,6,0,111,50772192.07521900,4522.1565
5673372.7930,3704851.1140,1438.7840,69,3,3,0,0,2,6,0,111,50772192.07521900,4565.5703
5673369.2740,3704853.1360,1498.2000,63,1,3,0,0,5,6,0,111,50772192.07523040,4506.1064
5673369.5660,3704853.2170,1481.8940,10,2,3,0,0,5,6,0,111,50772192.07523040,4522.4152
5673370.4110,3704853.3910,1437.5380,84,3,3,0,0,2,6,0,111,50772192.07523040,4566.7796
5673367.1840,3704855.4940,1479.8600,58,1,2,0,0,5,6,0,111,50772192.07524160,4524.4147
5673367.8340,3704855.6250,1444.5260,36,2,2,0,0,4,6,0,111,50772192.07524160,4559.7549
5673364.4160,3704857.6200,1500.5620,29,1,3,0,0,5,6,0,111,50772192.07525280,4503.6769
5673364.9000,3704857.7760,1472.4130,73,2,3,0,0,5,6,0,111,50772192.07525280,4531.8305
5673365.5800,3704857.9740,1435.1750,107,3,3,0,0,2,6,0,111,50772192.07525280,4569.0753
5673361.9040,3704859.8570,1506.5010,45,1,3,0,0,5,6,0,111,50772192.07526410,4497.7072
5673362.1630,3704859.9360,1490.8180,43,2,3,0,0,5,6,0,111,50772192.07526410,4513.3925
5673363.1330,3704860.2480,1434.5520,66,3,3,0,0,2,6,0,111,50772192.07526410,4569.6677
5673359.4930,3704862.0670,1507.9770,105,1,2,0,0,5,6,0,111,50772192.07527530,4496.2036
5673360.7510,3704862.5250,1432.5180,12,2,2,0,0,2,6,0,111,50772192.07527530,4571.6745
5673357.6910,3704864.5700,1470.3130,9,1,3,0,0,5,6,0,111,50772192.07528650,4533.8483
5673357.9170,3704864.6480,1456.4350,11,2,3,0,0,5,6,0,111,50772192.07528650,4547.7283
5673358.3010,3704864.8310,1432.1570,108,3,3,0,0,2,6,0,111,50772192.07528650,4572.0100
5673354.7320,3704866.5550,1506.0740,137,1,3,0,0,5,6,0,111,50772192.07529770,4498.0594
5673355.2470,3704866.7790,1472.0520,6,2,3,0,0,5,6,0,111,50772192.07529770,4532.0860
5673353.0570,3704863.9740,1504.9910,72,1,3,1,0,5,6,0,111,50772192.09246310,4499.1592
5673353.5710,3704864.1970,1474.0860,16,2,3,1,0,5,6,0,111,50772192.09246310,4530.0692
5673354.2780,3704864.4960,1429.2040,30,3,3,1,0,2,6,0,111,50772192.09246310,4574.9578
5673355.6320,3704861.7730,1495.6740,89,1,2,1,0,5,6,0,111,50772192.09247430,4508.5009
5673356.6950,3704862.1880,1430.2210,33,2,2,1,0,2,6,0,111,50772192.09247430,4573.9638
5673357.8190,3704859.4530,1508.0750,95,1,3,1,0,5,6,0,111,50772192.09248550,4496.1232
5673358.0780,3704859.5320,1492.8850,49,2,3,1,0,5,6,0,111,50772192.09248550,4511.3157
5673359.1090,3704859.9130,1431.2050,19,3,3,1,0,2,6,0,111,50772192.09248550,4573.0054
5673360.4910,3704857.2890,1493.5090,15,1,3,1,0,5,6,0,111,50772192.09249690,4510.7198
5673360.7500,3704857.3680,1477.9570,28,2,3,1,0,5,6,0,111,50772192.09249690,4526.2742
5673361.5590,3704857.6060,1432.4850,164,3,3,1,0,2,6,0,111,50772192.09249690,4571.7540
5673363.1630,3704855.1250,1478.0560,89,1,2,1,0,5,6,0,111,50772192.09250810,4526.2056
5673363.9730,3704855.3310,1433.7970,90,2,2,1,0,2,6,0,111,50772192.09250810,4570.4725
5673365.6430,3704852.8540,1475.1030,43,1,3,1,0,5,6,0,111,50772192.09251930,4529.1921
5673365.9670,3704852.9360,1457.2230,25,2,3,1,0,5,6,0,111,50772192.09251930,4547.0752
5673366.3880,3704853.0560,1434.8800,147,3,3,1,0,2,6,0,111,50772192.09251930,4569.4225
5673368.0250,3704850.5770,1477.6620,21,1,3,1,0,5,6,0,111,50772192.09253050,4526.6681
5673368.5110,3704850.7000,1450.3980,3,2,3,1,0,5,6,0,111,50772192.09253050,4553.9367
5673368.8040,3704850.7470,1436.2250,179,3,3,1,0,2,6,0,111,50772192.09253050,4568.1128
5673369.9500,3704848.2440,1502.6620,6,1,3,1,0,5,6,0,111,50772192.09254180,4501.7009
5673370.4380,3704848.3340,1477.3340,7,2,3,1,0,5,6,0,111,50772192.09254180,4527.0338
5673371.2190,3704848.4720,1437.8000,191,3,3,1,0,2,6,0,111,50772192.09254180,4566.5757
5673372.2330,3704845.9620,1507.9770,39,1,3,1,0,5,6,0,111,50772192.09255300,4496.4244
5673373.0160,3704846.0670,1469.0660,10,2,3,1,0,5,6,0,111,50772192.09255300,4535.3434
5673373.6350,3704846.1640,1439.2440,88,3,3,1,0,2,6,0,111,50772192.09255300,4565.1720
5673374.6140,3704843.7170,1508.9610,74,1,3,1,0,5,6,0,111,50772192.09256420,4495.4824
